ID_Metrica;ID_Acquisizione;Stimolo;Categoria;Latenza_ms;Durata_Fissazione_ms;Diametro_Pupillare_Medio_mm;Ampiezza_deg;Velocita_Picco_deg_s;Guadagno_Pursuit;Error_Rate_Perc;;;
5377;1035;2.jpg;Saccade;233;36;-;20,9;1601,4;;8;;;
5378;1035;2.jpg;Saccade;249;36;-;32,4;2009,2;;8;;;
5379;1035;2.jpg;Saccade;262;67,2;-;17,3;833,4;;6;;;
5380;1035;2.jpg;Fissazione;188;369,6;-;-;-;;;;;
5381;1035;2.jpg;Saccade;275;23,2;-;13,2;721,6;;8;;;
5382;1035;2.jpg;Saccade;252;51,2;-;1,4;40,7;;8;;;
5383;1035;2.jpg;Saccade;194;22,4;-;4,8;240,9;;7;;;
5384;1035;2.jpg;Saccade;214;24,8;-;16,3;1662,5;;5;;;
5385;1035;2.jpg;Fissazione;220;101,6;-;-;-;;;;;
5386;1035;2.jpg;Fissazione;267;294,4;-;-;-;;;;;
5387;1035;2.jpg;Saccade;203;29,6;-;12,2;951,2;;6;;;
5388;1035;3.jpg;Fissazione;207;369,6;-;-;-;;;;;
5389;1035;3.jpg;Saccade;237;36;-;32,4;2009,2;;7;;;
5390;1035;3.jpg;Saccade;219;28;-;6,9;637,2;;8;;;
5391;1035;3.jpg;Saccade;249;29,6;-;15,1;1262,8;;8;;;
5392;1035;3.jpg;Fissazione;206;128;-;-;-;;;;;
5393;1035;3.jpg;Saccade;217;45,6;-;17,4;954;;7;;;
5394;1035;3.jpg;Fissazione;216;112;-;-;-;;;;;
5395;1035;3.jpg;Saccade;180;32,8;-;14,3;1019,5;;6;;;
5396;1035;3.jpg;Saccade;260;52,8;-;3,4;109,8;;6;;;
5397;1035;3.jpg;Fissazione;194;175,2;-;-;-;;;;;
5398;1035;3.jpg;Saccade;266;26,4;-;11,5;1098,9;;5;;;
5399;1035;3.jpg;Saccade;237;26,4;-;17,7;1300,4;;8;;;
5400;1035;3.jpg;Saccade;205;49,6;-;42,6;2043,6;;8;;;
5401;1035;3.jpg;Saccade;183;40;-;14,9;1083,8;;5;;;
5402;1035;3.jpg;Saccade;265;59,2;-;23,8;956,2;;6;;;
5403;1035;3.jpg;Fissazione;219;352;-;-;-;;;;;
5404;1035;3.jpg;Saccade;197;22,4;-;9,3;777,1;;5;;;
5405;1035;3.jpg;Saccade;214;24,8;-;16,3;1662,5;;5;;;
5406;1035;3.jpg;Saccade;256;27,2;-;12,9;1033;;8;;;
5407;1035;3.jpg;Saccade;251;92;-;50,7;1483,9;;8;;;
5408;1035;3.jpg;Saccade;248;44,8;-;2,4;129;;6;;;
5409;1035;3.jpg;Fissazione;232;340;-;-;-;;;;;
5410;1035;3.jpg;Saccade;194;39,2;-;23,4;1505;;7;;;
5411;1035;3.jpg;Saccade;278;31,2;-;11,8;1263,2;;6;;;
5412;1036;1.jpg;Saccade;235;48,8;-;32,6;1876,7;;8;;;
5413;1036;1.jpg;Saccade;279;32,8;-;14,3;1019,5;;5;;;
5414;1036;1.jpg;Saccade;271;32;-;3,3;108,3;;7;;;
5415;1036;1.jpg;Saccade;240;42,4;-;18,1;1156,9;;6;;;
5416;1036;1.jpg;Saccade;202;41,6;-;15,7;878,6;;5;;;
5417;1036;1.jpg;Saccade;193;36;-;32,4;2009,2;;8;;;
5418;1036;1.jpg;Fissazione;241;658,4;-;-;-;;;;;
5419;1036;1.jpg;Fissazione;195;143,2;-;-;-;;;;;
5420;1036;1.jpg;Fissazione;227;203,2;-;-;-;;;;;
5421;1036;1.jpg;Saccade;219;22,4;-;3,9;267,1;;5;;;
5422;1036;1.jpg;Saccade;202;28;-;11,6;884,4;;5;;;
5423;1036;1.jpg;Saccade;194;23,2;-;13,2;721,6;;5;;;
5424;1036;1.jpg;Saccade;279;28;-;9,9;806,9;;6;;;
5425;1036;1.jpg;Saccade;264;32,8;-;9;642,7;;5;;;
5426;1036;1.jpg;Saccade;187;24;-;11;710,5;;8;;;
5427;1036;1.jpg;Saccade;254;22,4;-;9,3;777,1;;7;;;
5428;1036;1.jpg;Saccade;208;52;-;19,6;1348,3;;8;;;
5429;1036;1.jpg;Fissazione;220;257,6;-;-;-;;;;;
5430;1036;1.jpg;Saccade;280;32,8;-;13,3;1072,5;;8;;;
5431;1036;1.jpg;Saccade;186;22,4;-;4;197,1;;7;;;
5432;1036;1.jpg;Saccade;271;23,2;-;12,2;973,2;;8;;;
5433;1036;1.jpg;Saccade;182;58,4;-;8,2;378,7;;5;;;
5434;1036;1.jpg;Saccade;184;24;-;6,9;707,3;;7;;;
5435;1036;1.jpg;Saccade;254;51,2;-;5,2;293,5;;6;;;
5436;1036;1.jpg;Saccade;195;44;-;1,4;68;;7;;;
5437;1036;1.jpg;Saccade;274;43,2;-;7,3;404,4;;5;;;
5438;1036;1.jpg;Saccade;252;42,4;-;1,5;65,7;;8;;;
5439;1036;1.jpg;Saccade;198;60,8;-;20,7;1330,6;;6;;;
5440;1036;1.jpg;Saccade;232;29,6;-;21,5;1887,2;;8;;;
5441;1036;1.jpg;Saccade;264;52,8;-;3,4;109,8;;6;;;
5442;1036;1.jpg;Saccade;202;75,2;-;70,9;2061,7;;5;;;
5443;1036;1.jpg;Saccade;259;54,4;-;16,9;1056;;7;;;
5444;1036;1.jpg;Fissazione;268;117,6;-;-;-;;;;;
5445;1036;1.jpg;Saccade;237;22,4;-;4,8;240,9;;8;;;
5446;1036;1.jpg;Saccade;217;25,6;-;6,8;495,1;;6;;;
5447;1036;1.jpg;Saccade;227;27,2;-;12,9;1033;;8;;;
5448;1036;1.jpg;Fissazione;242;209,6;-;-;-;;;;;
5449;1036;1.jpg;Saccade;207;32;-;1,5;89;;6;;;
5450;1036;1.jpg;Saccade;257;32,8;-;1,1;79,5;;6;;;
5451;1036;1.jpg;Saccade;235;28,8;-;21,8;2131,8;;8;;;
5452;1036;1.jpg;Saccade;243;63,2;-;23,3;1289,9;;6;;;
5453;1036;1.jpg;Saccade;234;22,4;-;7,8;672,6;;8;;;
5454;1036;1.jpg;Saccade;219;45,6;-;11,7;623,4;;5;;;
5455;1036;1.jpg;Fissazione;268;101,6;-;-;-;;;;;
5456;1036;1.jpg;Saccade;271;44,8;-;2,4;129;;6;;;
5457;1036;1.jpg;Saccade;253;22,4;-;6,6;569,1;;5;;;
5458;1036;1.jpg;Saccade;272;45,6;-;17,4;954;;5;;;
5459;1036;1.jpg;Saccade;228;24;-;10,9;1075,9;;7;;;
5460;1036;1.jpg;Saccade;240;44;-;19,1;1329,9;;5;;;
5461;1036;1.jpg;Saccade;188;28,8;-;8,8;565,7;;7;;;
5462;1036;1.jpg;Saccade;232;34,4;-;14,4;1205,6;;6;;;
5463;1036;1.jpg;Saccade;214;28,8;-;15,6;1161,7;;5;;;
5464;1036;1.jpg;Fissazione;225;102,4;-;-;-;;;;;
5465;1036;1.jpg;Fissazione;217;264,8;-;-;-;;;;;
5466;1036;1.jpg;Saccade;222;24;-;12,9;1275,2;;8;;;
5467;1036;1.jpg;Saccade;236;26,4;-;11,5;1098,9;;8;;;
5468;1036;1.jpg;Saccade;221;29,6;-;15,1;1262,8;;8;;;
5469;1036;1.jpg;Saccade;249;32;-;10,6;1054;;8;;;
5470;1036;1.jpg;Fissazione;276;128;-;-;-;;;;;
5471;1036;1.jpg;Fissazione;216;112;-;-;-;;;;;
5472;1036;1.jpg;Saccade;274;24,8;-;14,7;1053;;6;;;
5473;1036;1.jpg;Saccade;244;92;-;50,7;1483,9;;5;;;
5474;1036;1.jpg;Saccade;218;39,2;-;23;1652,6;;8;;;
5475;1036;1.jpg;Saccade;194;90,4;-;4,4;148,5;;8;;;
5476;1036;1.jpg;Fissazione;208;154,4;-;-;-;;;;;
5477;1036;1.jpg;Saccade;243;59,2;-;22,9;1454,1;;5;;;
5478;1036;1.jpg;Saccade;240;39,2;-;23,5;1731,4;;6;;;
5479;1036;1.jpg;Fissazione;277;294,4;-;-;-;;;;;
5480;1036;1.jpg;Saccade;257;87,2;-;55,5;1952,3;;5;;;
5481;1036;1.jpg;Saccade;211;24;-;6,9;732;;6;;;
5482;1036;1.jpg;Saccade;199;70,4;-;25,2;977,4;;6;;;
5483;1036;1.jpg;Saccade;256;27,2;-;20;1688,6;;8;;;
5484;1036;1.jpg;Saccade;267;29,6;-;9,5;631;;6;;;
5485;1036;1.jpg;Fissazione;189;91,2;-;-;-;;;;;
5486;1036;1.jpg;Saccade;228;40;-;14,9;1083,8;;8;;;
5487;1036;1.jpg;Saccade;202;25,6;-;6,3;627,6;;8;;;
5488;1036;1.jpg;Saccade;228;58,4;-;20,8;1006,5;;7;;;
5489;1036;1.jpg;Saccade;183;25,6;-;20,4;2027,7;;7;;;
5490;1036;1.jpg;Saccade;189;39,2;-;23,4;1505;;5;;;
5491;1036;1.jpg;Fissazione;267;166,4;-;-;-;;;;;
5492;1036;1.jpg;Saccade;188;27,2;-;10,6;755,5;;8;;;
5493;1036;1.jpg;Saccade;222;36;-;20,9;1601,4;;7;;;
5494;1036;1.jpg;Saccade;195;26,4;-;17,7;1300,4;;8;;;
5495;1036;1.jpg;Saccade;185;27,2;-;7,1;650,4;;8;;;
5496;1036;1.jpg;Saccade;201;30,4;-;14,6;1012,8;;6;;;
5497;1036;1.jpg;Saccade;186;24,8;-;16,3;1662,5;;5;;;
5498;1036;1.jpg;Saccade;183;51,2;-;4,5;153,7;;7;;;
5499;1036;1.jpg;Fissazione;245;51,2;-;-;-;;;;;
5500;1036;1.jpg;Saccade;242;24;-;7,6;557,5;;8;;;
5501;1036;1.jpg;Fissazione;254;818,4;-;-;-;;;;;
5502;1036;1.jpg;Saccade;217;22,4;-;10,2;968,7;;5;;;
5503;1036;1.jpg;Fissazione;206;63,2;-;-;-;;;;;
5504;1036;1.jpg;Saccade;209;44,8;-;33,3;1772,5;;5;;;
5505;1036;1.jpg;Saccade;190;30,4;-;26,5;1699,7;;5;;;
5506;1036;1.jpg;Saccade;268;32,8;-;9,9;587,8;;5;;;
5507;1036;2.jpg;Saccade;275;22,4;-;9,3;777,1;;5;;;
5508;1036;2.jpg;Saccade;277;30,4;-;26,5;1699,7;;7;;;
5509;1036;2.jpg;Saccade;258;39,2;-;7,9;536,1;;5;;;
5510;1036;2.jpg;Saccade;221;28;-;9,9;806,9;;7;;;
5511;1036;2.jpg;Saccade;225;44;-;6;368,7;;8;;;
5512;1036;2.jpg;Saccade;218;26,4;-;17,7;1300,4;;7;;;
5513;1036;2.jpg;Saccade;196;23,2;-;7,2;613,7;;7;;;
5514;1036;2.jpg;Fissazione;270;148,8;-;-;-;;;;;
5515;1036;2.jpg;Fissazione;236;91,2;-;-;-;;;;;
5516;1036;2.jpg;Saccade;209;25,6;-;6,3;627,6;;7;;;
5517;1036;2.jpg;Fissazione;263;369,6;-;-;-;;;;;
5518;1036;2.jpg;Fissazione;229;264,8;-;-;-;;;;;
5519;1036;2.jpg;Saccade;217;29,6;-;6,8;506,7;;8;;;
5520;1036;2.jpg;Saccade;210;90,4;-;4,4;148,5;;6;;;
5521;1036;2.jpg;Saccade;278;27,2;-;7,1;650,4;;8;;;
5522;1036;2.jpg;Saccade;236;32;-;3,3;108,3;;8;;;
5523;1036;2.jpg;Saccade;217;23,2;-;21,2;1938,5;;6;;;
5524;1036;2.jpg;Saccade;265;52,8;-;3,4;109,8;;5;;;
5525;1036;2.jpg;Fissazione;276;121,6;-;-;-;;;;;
5526;1036;2.jpg;Fissazione;232;101,6;-;-;-;;;;;
5527;1036;2.jpg;Saccade;234;24,8;-;16,3;1662,5;;5;;;
5528;1036;2.jpg;Saccade;266;22,4;-;3,9;267,1;;5;;;
5529;1036;2.jpg;Fissazione;216;112;-;-;-;;;;;
5530;1036;2.jpg;Saccade;182;28;-;7,5;664,5;;5;;;
5531;1036;2.jpg;Saccade;278;51,2;-;1,4;40,7;;5;;;
5532;1036;2.jpg;Saccade;201;45,6;-;11,7;623,4;;5;;;
5533;1036;2.jpg;Saccade;232;25,6;-;12,4;705,1;;8;;;
5534;1036;2.jpg;Saccade;218;22,4;-;7,7;692,6;;8;;;
5535;1036;2.jpg;Saccade;209;32,8;-;21,7;1388,6;;5;;;
5536;1036;2.jpg;Saccade;223;28,8;-;8,8;565,7;;8;;;
5537;1036;2.jpg;Saccade;215;32;-;1,3;85,3;;8;;;
5538;1036;2.jpg;Saccade;266;23,2;-;9,5;976,9;;7;;;
5539;1036;2.jpg;Saccade;200;32,8;-;9,9;587,8;;8;;;
5540;1036;2.jpg;Saccade;242;25,6;-;6,8;495,1;;8;;;
5541;1036;2.jpg;Saccade;195;51,2;-;4,5;153,7;;6;;;
5542;1036;2.jpg;Saccade;180;39,2;-;23,4;1505;;6;;;
5543;1036;2.jpg;Saccade;220;59,2;-;23,8;956,2;;7;;;
5544;1036;3.jpg;Saccade;242;29,6;-;6,8;506,7;;7;;;
5545;1036;3.jpg;Saccade;223;52;-;19,6;1348,3;;5;;;
5546;1036;3.jpg;Saccade;233;22,4;-;7,7;692,6;;8;;;
5547;1036;3.jpg;Fissazione;180;112;-;-;-;;;;;
5548;1036;3.jpg;Saccade;224;45,6;-;11,7;623,4;;5;;;
5549;1036;3.jpg;Saccade;267;44;-;6;368,7;;8;;;
5550;1036;3.jpg;Saccade;247;27,2;-;10,6;755,5;;6;;;
5551;1036;3.jpg;Saccade;276;22,4;-;3,9;267,1;;6;;;
5552;1036;3.jpg;Saccade;201;51,2;-;1,4;40,7;;8;;;
5553;1036;3.jpg;Saccade;260;25,6;-;12,4;705,1;;8;;;
5554;1036;3.jpg;Saccade;211;32,8;-;1,1;79,5;;7;;;
5555;1036;3.jpg;Saccade;187;50,4;-;20,7;1398,1;;5;;;
5556;1036;3.jpg;Fissazione;247;128;-;-;-;;;;;
5557;1036;3.jpg;Fissazione;277;81,6;-;-;-;;;;;
5558;1036;3.jpg;Saccade;197;24;-;3,7;346,5;;8;;;
5559;1036;3.jpg;Fissazione;242;264,8;-;-;-;;;;;
5560;1036;3.jpg;Saccade;200;29,6;-;1,6;91,3;;8;;;
5561;1036;3.jpg;Saccade;257;23,2;-;12,2;973,2;;7;;;
5562;1036;3.jpg;Fissazione;218;140;-;-;-;;;;;
5563;1036;3.jpg;Saccade;186;45,6;-;17,4;954;;8;;;
5564;1036;3.jpg;Saccade;191;24,8;-;16,3;1662,5;;6;;;
5565;1036;3.jpg;Saccade;259;34,4;-;14,4;1205,6;;8;;;
5566;1036;3.jpg;Saccade;259;58,4;-;26,1;1165,6;;7;;;
5567;1036;3.jpg;Fissazione;208;1036;-;-;-;;;;;
5568;1036;3.jpg;Saccade;203;44,8;-;2,4;129;;7;;;
5569;1037;1.jpg;Saccade;204;24,8;-;16,3;1662,5;;7;;;
5570;1037;1.jpg;Saccade;258;28;-;11,6;884,4;;6;;;
5571;1037;1.jpg;Saccade;183;39,2;-;23,5;1731,4;;8;;;
5572;1037;1.jpg;Saccade;234;45,6;-;11,7;623,4;;8;;;
5573;1037;1.jpg;Saccade;184;32;-;10,6;1054;;5;;;
5574;1037;1.jpg;Saccade;190;51,2;-;5,2;293,5;;5;;;
5575;1037;1.jpg;Fissazione;243;166,4;-;-;-;;;;;
5576;1037;1.jpg;Fissazione;225;818,4;-;-;-;;;;;
5577;1037;1.jpg;Saccade;214;22,4;-;6,1;396,4;;7;;;
5578;1037;1.jpg;Fissazione;241;460,8;-;-;-;;;;;
5579;1037;1.jpg;Saccade;200;51,2;-;4,5;153,7;;8;;;
5580;1037;1.jpg;Saccade;232;28;-;6,9;637,2;;7;;;
5581;1037;1.jpg;Fissazione;217;257,6;-;-;-;;;;;
5582;1037;1.jpg;Saccade;250;42,4;-;1,5;65,7;;8;;;
5583;1037;1.jpg;Fissazione;207;120,8;-;-;-;;;;;
5584;1037;1.jpg;Saccade;201;87,2;-;55,5;1952,3;;8;;;
5585;1037;1.jpg;Fissazione;269;81,6;-;-;-;;;;;
5586;1037;1.jpg;Saccade;244;24;-;6,9;707,3;;7;;;
5587;1037;1.jpg;Saccade;248;40;-;14,9;1083,8;;8;;;
5588;1037;1.jpg;Saccade;280;27,2;-;12,9;1033;;8;;;
5589;1037;1.jpg;Saccade;261;29,6;-;12,2;951,2;;6;;;
5590;1037;1.jpg;Saccade;246;39,2;-;23;1652,6;;7;;;
5591;1037;1.jpg;Saccade;248;25,6;-;6,3;627,6;;5;;;
5592;1037;1.jpg;Saccade;264;25,6;-;6,8;495,1;;7;;;
5593;1037;1.jpg;Saccade;258;29,6;-;15,1;1262,8;;6;;;
5594;1037;1.jpg;Saccade;206;44,8;-;2,4;129;;8;;;
5595;1037;1.jpg;Saccade;194;36;-;20,9;1601,4;;8;;;
5596;1037;1.jpg;Fissazione;262;51,2;-;-;-;;;;;
5597;1037;1.jpg;Saccade;251;30,4;-;26,5;1699,7;;8;;;
5598;1037;1.jpg;Saccade;217;63,2;-;23,3;1289,9;;6;;;
5599;1037;1.jpg;Saccade;271;23,2;-;21,2;1938,5;;6;;;
5600;1037;1.jpg;Saccade;204;53,6;-;24,1;1367,1;;8;;;
5601;1037;1.jpg;Saccade;276;29,6;-;1,6;91,3;;5;;;
5602;1037;1.jpg;Fissazione;188;360,8;-;-;-;;;;;
5603;1037;1.jpg;Saccade;280;31,2;-;11,8;1263,2;;6;;;
5604;1037;1.jpg;Saccade;258;70,4;-;25,2;977,4;;6;;;
5605;1037;1.jpg;Saccade;233;50,4;-;20,7;1398,1;;5;;;
5606;1037;1.jpg;Saccade;231;38,4;-;22,4;1287,3;;8;;;
5607;1037;1.jpg;Saccade;233;44;-;19,1;1329,9;;5;;;
5608;1037;1.jpg;Saccade;228;28;-;9,9;806,9;;7;;;
5609;1037;1.jpg;Fissazione;245;117,6;-;-;-;;;;;
5610;1037;1.jpg;Fissazione;272;101,6;-;-;-;;;;;
5611;1037;1.jpg;Saccade;210;22,4;-;4;197,1;;5;;;
5612;1037;1.jpg;Saccade;193;28,8;-;21,8;2131,8;;8;;;
5613;1037;1.jpg;Fissazione;224;203,2;-;-;-;;;;;
5614;1037;1.jpg;Saccade;212;23,2;-;13,2;721,6;;6;;;
5615;1037;1.jpg;Saccade;252;32,8;-;9;642,7;;5;;;
5616;1037;1.jpg;Fissazione;188;112;-;-;-;;;;;
5617;1037;1.jpg;Saccade;209;41,6;-;15,7;878,6;;5;;;
5618;1037;1.jpg;Saccade;198;29,6;-;9,5;631;;6;;;
5619;1037;1.jpg;Saccade;214;25,6;-;9,4;575,7;;5;;;
5620;1037;1.jpg;Saccade;247;28,8;-;8,8;565,7;;7;;;
5621;1037;1.jpg;Saccade;269;45,6;-;14,9;887;;7;;;
5622;1037;1.jpg;Saccade;259;22,4;-;6,6;569,1;;7;;;
5623;1037;1.jpg;Saccade;198;92;-;50,7;1483,9;;7;;;
5624;1037;1.jpg;Saccade;251;22,4;-;7,8;672,6;;6;;;
5625;1037;1.jpg;Saccade;241;24;-;11;710,5;;5;;;
5626;1037;1.jpg;Saccade;218;24,8;-;14,7;1053;;6;;;
5627;1037;1.jpg;Saccade;196;24;-;8,4;573,9;;8;;;
5628;1037;1.jpg;Fissazione;240;63,2;-;-;-;;;;;
5629;1037;1.jpg;Saccade;188;36,8;-;15,2;699,5;;5;;;
5630;1037;1.jpg;Fissazione;189;658,4;-;-;-;;;;;
5631;1037;1.jpg;Fissazione;269;128;-;-;-;;;;;
5632;1037;1.jpg;Saccade;210;28;-;9;675,6;;5;;;
5633;1037;1.jpg;Saccade;247;34,4;-;14,4;1205,6;;6;;;
5634;1037;1.jpg;Saccade;200;32,8;-;1,1;79,5;;6;;;
5635;1037;1.jpg;Saccade;272;23,2;-;9,5;976,9;;7;;;
5636;1037;1.jpg;Fissazione;262;264,8;-;-;-;;;;;
5637;1037;1.jpg;Saccade;255;58,4;-;20,8;1006,5;;5;;;
5638;1037;1.jpg;Saccade;265;32,8;-;16,6;1277,4;;6;;;
5639;1037;1.jpg;Saccade;197;58,4;-;26,1;1165,6;;5;;;
5640;1037;1.jpg;Fissazione;193;369,6;-;-;-;;;;;
5641;1037;1.jpg;Saccade;244;54,4;-;16,9;1056;;8;;;
5642;1037;1.jpg;Saccade;220;43,2;-;7,3;404,4;;8;;;
5643;1037;1.jpg;Saccade;263;25,6;-;12,4;705,1;;5;;;
5644;1037;1.jpg;Fissazione;272;294,4;-;-;-;;;;;
5645;1037;1.jpg;Saccade;272;22,4;-;9,3;777,1;;6;;;
5646;1037;1.jpg;Saccade;255;24;-;7,6;557,5;;7;;;
5647;1037;1.jpg;Saccade;229;44;-;1,4;68;;5;;;
5648;1037;1.jpg;Saccade;238;58,4;-;8,2;378,7;;7;;;
5649;1037;1.jpg;Saccade;222;32;-;1,5;89;;8;;;
5650;1037;2.jpg;Saccade;212;29,6;-;21,5;1887,2;;7;;;
5651;1037;2.jpg;Saccade;195;29,6;-;12,2;951,2;;6;;;
5652;1037;2.jpg;Saccade;269;51,2;-;5,2;293,5;;8;;;
5653;1037;2.jpg;Saccade;188;28;-;6,9;637,2;;5;;;
5654;1037;2.jpg;Saccade;238;70,4;-;25,2;977,4;;6;;;
5655;1037;2.jpg;Fissazione;224;166,4;-;-;-;;;;;
5656;1037;2.jpg;Saccade;242;25,6;-;9,4;575,7;;6;;;
5657;1037;2.jpg;Saccade;265;23,2;-;13,2;721,6;;7;;;
5658;1037;2.jpg;Saccade;258;58,4;-;8,2;378,7;;5;;;
5659;1037;2.jpg;Fissazione;187;175,2;-;-;-;;;;;
5660;1037;2.jpg;Saccade;280;27,2;-;12,9;1033;;7;;;
5661;1037;2.jpg;Fissazione;257;658,4;-;-;-;;;;;
5662;1037;2.jpg;Saccade;232;29,6;-;15,1;1262,8;;8;;;
5663;1037;2.jpg;Fissazione;213;140;-;-;-;;;;;
5664;1037;2.jpg;Saccade;258;29,6;-;1,6;91,3;;6;;;
5665;1037;2.jpg;Saccade;205;39,2;-;7,9;536,1;;8;;;
5666;1037;2.jpg;Saccade;255;59,2;-;22,9;1454,1;;6;;;
5667;1037;2.jpg;Saccade;245;22,4;-;10,2;968,7;;5;;;
5668;1037;2.jpg;Saccade;183;24,8;-;14,7;1053;;7;;;
5669;1037;2.jpg;Saccade;236;22,4;-;6,1;396,4;;5;;;
5670;1037;2.jpg;Saccade;245;59,2;-;23,8;956,2;;8;;;
5671;1037;2.jpg;Saccade;249;24;-;10,9;1075,9;;7;;;
5672;1037;2.jpg;Fissazione;196;209,6;-;-;-;;;;;
5673;1037;2.jpg;Saccade;246;63,2;-;23,3;1289,9;;8;;;
5674;1037;2.jpg;Saccade;244;35,2;-;15,5;935;;5;;;
5675;1037;2.jpg;Fissazione;219;294,4;-;-;-;;;;;
5676;1037;2.jpg;Saccade;214;51,2;-;4,5;153,7;;6;;;
5677;1037;2.jpg;Fissazione;251;340;-;-;-;;;;;
5678;1037;2.jpg;Saccade;265;32,8;-;1,1;79,5;;6;;;
5679;1037;2.jpg;Saccade;255;23,2;-;21,2;1938,5;;5;;;
5680;1037;2.jpg;Fissazione;184;81,6;-;-;-;;;;;
5681;1037;2.jpg;Saccade;246;31,2;-;11,8;1263,2;;5;;;
5682;1037;2.jpg;Saccade;219;23,2;-;9,5;976,9;;7;;;
5683;1037;2.jpg;Fissazione;241;264,8;-;-;-;;;;;
5684;1037;2.jpg;Saccade;181;32,8;-;21,7;1388,6;;8;;;
5685;1037;2.jpg;Saccade;252;28,8;-;8,1;517,1;;7;;;
5686;1037;2.jpg;Fissazione;223;128;-;-;-;;;;;
5687;1037;2.jpg;Saccade;215;45,6;-;11,7;623,4;;6;;;
5688;1037;2.jpg;Saccade;237;54,4;-;16,9;1056;;5;;;
5689;1037;2.jpg;Saccade;187;40;-;14,9;1083,8;;7;;;
5690;1037;2.jpg;Saccade;187;28;-;9,9;806,9;;5;;;
5691;1037;2.jpg;Saccade;246;23,2;-;12,2;973,2;;7;;;
5692;1037;3.jpg;Saccade;249;39,2;-;23,4;1505;;6;;;
5693;1037;3.jpg;Fissazione;264;215,2;-;-;-;;;;;
5694;1037;3.jpg;Saccade;246;28;-;7,5;664,5;;5;;;
5695;1037;3.jpg;Saccade;276;50,4;-;20,7;1398,1;;5;;;
5696;1037;3.jpg;Saccade;249;23,2;-;21,2;1938,5;;8;;;
5697;1037;3.jpg;Saccade;225;32;-;1,3;85,3;;8;;;
5698;1037;3.jpg;Saccade;247;27,2;-;10,6;755,5;;5;;;
5699;1037;3.jpg;Fissazione;201;91,2;-;-;-;;;;;
5700;1037;3.jpg;Fissazione;246;460,8;-;-;-;;;;;
5701;1037;3.jpg;Saccade;262;39,2;-;23;1652,6;;6;;;
5702;1037;3.jpg;Saccade;238;51,2;-;5,2;293,5;;6;;;
5703;1037;3.jpg;Fissazione;254;166,4;-;-;-;;;;;
5704;1037;3.jpg;Saccade;279;49,6;-;42,6;2043,6;;5;;;
5705;1037;3.jpg;Saccade;184;30,4;-;14,6;1012,8;;8;;;
5706;1037;3.jpg;Saccade;240;45,6;-;14,9;887;;6;;;
5707;1037;3.jpg;Saccade;189;63,2;-;23,3;1289,9;;7;;;
5708;1037;3.jpg;Saccade;257;87,2;-;55,5;1952,3;;7;;;
5709;1037;3.jpg;Saccade;238;32,8;-;9,9;587,8;;7;;;
5710;1037;3.jpg;Saccade;276;59,2;-;23,8;956,2;;7;;;
5711;1037;3.jpg;Saccade;231;36,8;-;15,2;699,5;;6;;;
5712;1037;3.jpg;Fissazione;227;117,6;-;-;-;;;;;
5713;1037;3.jpg;Saccade;195;25,6;-;20,4;2027,7;;8;;;
5714;1037;3.jpg;Fissazione;242;369,6;-;-;-;;;;;
5715;1037;3.jpg;Fissazione;262;51,2;-;-;-;;;;;
5716;1037;3.jpg;Saccade;248;32,8;-;21,7;1388,6;;8;;;
5717;1037;3.jpg;Saccade;238;22,4;-;3,9;267,1;;7;;;
5718;1037;3.jpg;Saccade;252;48,8;-;32,6;1876,7;;5;;;
5719;1037;3.jpg;Saccade;227;75,2;-;70,9;2061,7;;6;;;
5720;1037;3.jpg;Saccade;239;58,4;-;26,1;1165,6;;7;;;
5721;1037;3.jpg;Saccade;244;70,4;-;25,2;977,4;;5;;;
5722;1037;3.jpg;Saccade;256;24;-;11;710,5;;7;;;
5723;1038;1.jpg;Saccade;235;26,4;-;17,7;1300,4;;5;;;
5724;1038;1.jpg;Saccade;256;24,8;-;16,3;1662,5;;8;;;
5725;1038;1.jpg;Saccade;208;28,8;-;8,1;517,1;;8;;;
5726;1038;1.jpg;Saccade;280;23,2;-;12,2;973,2;;5;;;
5727;1038;1.jpg;Fissazione;188;117,6;-;-;-;;;;;
5728;1038;1.jpg;Saccade;229;43,2;-;7,3;404,4;;7;;;
5729;1038;1.jpg;Fissazione;254;166,4;-;-;-;;;;;
5730;1038;1.jpg;Saccade;258;40;-;14,9;1083,8;;6;;;
5731;1038;1.jpg;Saccade;262;58,4;-;20,8;1006,5;;6;;;
5732;1038;1.jpg;Saccade;222;41,6;-;15,7;878,6;;5;;;
5733;1038;1.jpg;Saccade;193;44,8;-;2,4;129;;8;;;
5734;1038;1.jpg;Saccade;265;58,4;-;8,2;378,7;;7;;;
5735;1038;1.jpg;Saccade;211;25,6;-;12,4;705,1;;5;;;
5736;1038;1.jpg;Saccade;279;31,2;-;11,8;1263,2;;6;;;
5737;1038;1.jpg;Saccade;279;28;-;6,9;637,2;;6;;;
5738;1038;1.jpg;Saccade;244;59,2;-;22,9;1454,1;;8;;;
5739;1038;1.jpg;Saccade;212;45,6;-;17,4;954;;7;;;
5740;1038;1.jpg;Saccade;183;54,4;-;16,9;1056;;8;;;
5741;1038;1.jpg;Saccade;189;29,6;-;15,1;1262,8;;7;;;
5742;1038;1.jpg;Saccade;226;24;-;6,9;707,3;;7;;;
